StockCode,num_price_level,price_mean,price_min,price_max,price_std,price_mode,quantity_monthly,quantity_quarterly,quantity_yearly
22088,9,3.5147385103011097,2.0,6.77,1.201915621694523,2.95,216.2,540.5,1441.3333333333333
22089,8,3.3815275310834814,2.0,6.77,0.9611881792228317,2.95,137.8,382.77777777777777,1148.3333333333333
22090,11,3.6685450346420323,2.0,6.95,1.3577546995252066,2.95,648.04,1800.111111111111,5400.333333333333
22091,7,1.259969512195122,0.39,2.57,0.7993917789125888,1.25,124.96,347.1111111111111,1041.3333333333333
22092,5,0.8154285714285714,0.39,2.51,0.5274130859265606,0.39,42.40909090909091,103.66666666666667,311.0
22093,7,0.9611071428571429,0.39,2.57,0.664722856485663,0.39,91.92,255.33333333333334,766.0
22094,7,1.2993999999999999,0.39,2.57,0.8589618142157439,0.39,138.6,385.0,1155.0
22095,7,1.3840133779264214,0.39,2.57,0.8027511084404113,1.25,114.84,319.0,957.0
22096,7,0.9144385026737968,0.39,2.57,0.6575378317861292,0.39,68.70833333333333,183.22222222222223,549.6666666666666
22097,6,0.9850592885375494,0.39,2.57,0.6781251116909334,0.39,81.8,227.22222222222223,681.6666666666666
22098,7,1.2350613496932514,0.39,2.57,0.8030602023088471,1.25,111.44,309.55555555555554,928.6666666666666
22099,7,1.2786798679867988,0.39,2.57,0.8167219081926461,1.25,83.96,233.22222222222223,699.6666666666666
22100,5,1.46125,0.39,2.57,0.80843778582109,1.25,43.69565217391305,111.66666666666667,335.0
22101,7,2.310084033613445,0.39,4.21,0.6468076703085953,2.1,63.36,176.0,528.0
22102,5,1.96327868852459,0.39,3.36,0.8418248458190404,1.65,48.73913043478261,124.55555555555556,373.6666666666667
22103,8,2.0046666666666666,0.39,3.43,0.8533437147454098,1.65,60.142857142857146,140.33333333333334,421.0
22104,7,1.5765656565656565,0.42,3.43,0.45790597380828024,1.63,49.458333333333336,131.88888888888889,395.6666666666667
22105,7,4.193103448275862,0.95,8.47,1.2939958606411077,4.25,20.5,50.111111111111114,150.33333333333334
22106,7,5.434444444444445,1.25,13.57,1.6650412907793009,4.96,16.166666666666668,48.5,194.0
22107,7,4.6047135416666665,1.25,7.78,1.8328725678132274,3.75,45.84,127.33333333333333,382.0
22108,8,3.5451162790697675,1.25,7.78,1.2352353750140277,3.36,13.434782608695652,34.333333333333336,103.0
22109,5,5.096676691729323,3.39,7.78,1.868238876383318,3.75,130.48,362.44444444444446,1087.3333333333333
22110,14,3.8390684410646387,1.25,11.25,1.9507775463406647,2.55,104.2,289.44444444444446,868.3333333333334
22111,15,5.724730195177957,3.45,16.67,2.2069503316423855,4.95,382.36,1062.111111111111,3186.3333333333335
22112,12,5.842202618099033,4.04,16.67,2.4052130617394707,4.95,438.28,1217.4444444444443,3652.3333333333335
22113,14,4.197131782945736,2.95,12.5,1.2103385511569087,3.75,336.88235294117646,818.1428571428571,1909.0
22114,13,4.76758234928527,3.45,9.95,1.733774728888973,3.95,547.8571428571429,1438.125,3835.0
22115,8,3.274166666666667,0.79,6.04,1.9075615204428804,2.95,115.52,320.8888888888889,962.6666666666666
22116,10,1.82315,0.79,5.91,1.0752550603106303,0.79,32.2,89.44444444444444,268.3333333333333
22117,9,3.05995670995671,0.85,6.04,0.9562069531478317,2.95,70.56,196.0,588.0
22118,7,5.4000719424460435,1.25,12.13,2.2874542457093083,4.95,34.65217391304348,88.55555555555556,265.6666666666667
22119,6,6.812307692307692,1.95,14.74,1.5584056236782797,6.95,35.6,98.88888888888889,296.6666666666667
22120,6,11.257700534759358,8.5,20.83,3.573814365894847,9.95,47.57142857142857,124.875,333.0
22121,6,6.637852348993288,5.45,12.13,1.9367462302049487,5.95,77.52631578947368,163.66666666666666,491.0
22122,4,3.4707142857142856,2.55,6.04,1.1456076654234308,2.95,121.66666666666667,273.75,547.5
22123,9,3.7597041420118344,0.79,13.0,2.0665166303167264,1.95,25.24,70.11111111111111,210.33333333333334
22124,8,2.7221969696969697,0.79,6.04,0.9171664914946023,2.46,12.416666666666666,33.111111111111114,99.33333333333333
22125,6,6.823437500000001,4.95,13.0,2.3635262182922734,5.95,84.28571428571429,118.0,196.66666666666666
22127,4,1.7975,1.06,12.72,2.4741054961611826,1.25,210.625,561.6666666666666,1123.3333333333333
22128,5,1.5310499999999998,1.06,12.72,1.7893089532416566,1.25,154.68,429.6666666666667,1289.0
22129,6,1.6295454545454546,0.72,8.47,1.39276736573806,0.85,129.12,358.6666666666667,1076.0
22130,7,1.784760820045558,0.72,8.65,2.4909517307354867,0.85,415.6521739130435,1062.2222222222222,3186.6666666666665
22131,5,2.5472447552447552,1.65,4.3,0.9988346656532748,1.95,209.08,580.7777777777778,1742.3333333333333
22132,5,1.1484871794871794,0.72,1.7,0.39105883368533595,0.85,133.32,370.3333333333333,1111.0
22133,5,1.2319148936170212,0.72,1.7,0.40318432818119115,0.85,98.08,272.44444444444446,817.3333333333334
22134,6,0.6368666666666667,0.36,0.87,0.2111432066978975,0.42,93.68,260.22222222222223,780.6666666666666
22135,6,0.6744514106583073,0.36,0.87,0.20617723795138407,0.42,64.0,177.77777777777777,533.3333333333334
22136,5,2.0842490842490844,1.45,3.43,0.74823043955062,1.65,82.75,220.66666666666666,662.0
22137,6,3.586444444444445,2.25,6.04,1.2695313300505024,2.95,30.15,75.375,201.0
22138,9,5.31941893158388,0.7,11.26,1.5282838153590457,4.95,340.36,945.4444444444445,2836.3333333333335
22139,8,5.56282861124013,3.66,11.26,1.8809852518149441,4.95,406.0,1127.7777777777778,3383.3333333333335
22141,6,2.593008547008547,1.85,4.95,0.8971867226713631,2.1,261.07142857142856,609.1666666666666,1218.3333333333333
22142,6,1.7234615384615384,1.25,3.95,0.6738712380947471,1.45,267.625,535.25,1427.3333333333333
22143,4,2.566712328767123,1.85,4.3,0.9048389279536634,2.1,48.22222222222222,86.8,217.0
22144,6,2.5899861303744802,1.85,4.95,0.8971845622257749,2.1,282.6111111111111,565.2222222222222,1695.6666666666667
22145,4,2.365960591133005,1.85,4.3,0.7192050330937427,2.1,108.33333333333333,260.0,650.0
22146,4,2.0007272727272727,1.65,4.95,0.4817755941333948,1.95,137.3,228.83333333333334,457.6666666666667
22147,8,1.6161486486486487,1.18,4.21,0.5904247492088279,1.45,476.96,1324.888888888889,3974.6666666666665
22148,6,2.3078709677419353,1.65,4.95,0.8613739210357395,1.95,145.3181818181818,355.22222222222223,1065.6666666666667
22149,9,2.3777886634009797,1.66,5.06,0.7789888818170905,2.1,500.4166666666667,1334.4444444444443,4003.3333333333335
22150,8,2.1930020703933746,1.33,5.06,0.7546967232187777,1.95,282.04,783.4444444444445,2350.3333333333335
22151,6,0.5354912516823688,0.36,2.51,0.37086515682388554,0.42,1065.88,2960.777777777778,8882.333333333334
22152,5,0.5164426877470356,0.36,1.7,0.33349280958296695,0.42,270.8695652173913,692.2222222222222,2076.6666666666665
22153,5,0.5455704697986576,0.36,0.87,0.1954116178851512,0.42,291.5263157894737,615.4444444444445,1846.3333333333333
22154,5,0.5297084548104957,0.36,0.87,0.1866084718613076,0.42,329.04761904761904,767.7777777777778,2303.3333333333335
22155,4,0.5603910614525139,0.42,0.87,0.20066936483056702,0.42,234.88,652.4444444444445,1957.3333333333333
22156,5,1.0662479871175523,0.72,1.7,0.3567269621152483,0.85,237.56,659.8888888888889,1979.6666666666667
22157,2,0.8936153846153846,0.85,1.66,0.18353549324547191,0.85,160.2,267.0,534.0
22158,7,3.215863453815261,2.55,6.95,0.8761952526351268,2.95,404.6818181818182,1112.875,2967.6666666666665
22161,9,0.6982941176470588,0.19,1.7,0.4523012884842851,0.19,265.52,737.5555555555555,2212.6666666666665
22162,6,3.3788805970149256,2.55,6.04,0.8612839126553409,2.95,52.43478260869565,134.0,402.0
22163,7,2.3207729468599037,0.79,6.04,1.0699979047445753,2.95,49.583333333333336,132.22222222222223,396.6666666666667
22164,5,3.3384000000000005,1.25,6.04,1.098500573602072,2.95,20.933333333333334,34.888888888888886,104.66666666666667
22165,11,12.822277580071175,3.95,26.04,5.378477261385934,12.75,38.68,107.44444444444444,322.3333333333333
22166,9,11.98890909090909,2.95,16.48,4.330983105060476,16.13,17.28,48.0,144.0
22167,8,11.244874999999999,3.95,20.83,4.462473481915888,9.95,26.6,73.88888888888889,221.66666666666666
22168,4,8.501988304093567,7.5,16.98,0.480374511623022,8.5,36.1764705882353,87.85714285714286,205.0
22169,6,9.71912925170068,5.64,17.35,3.1456469733731063,8.5,91.0,242.66666666666666,728.0
22170,6,7.388903654485049,4.62,13.87,2.1353263052681166,6.75,95.625,255.0,765.0
22171,7,9.736349206349207,5.88,17.35,3.124908799476608,8.5,119.48,331.8888888888889,995.6666666666666
22172,4,9.55657894736842,7.65,17.35,2.8572772368148063,8.5,37.4,93.5,187.0
22173,9,3.7188779527559057,2.0,6.04,1.2754160224844258,2.95,221.8181818181818,542.2222222222222,1626.6666666666667
22174,9,2.517636684303351,1.25,4.21,0.9940350659264795,1.65,220.6086956521739,563.7777777777778,1691.3333333333333
22175,6,3.4144293478260868,1.98,6.04,1.0895774249781036,2.95,72.64,201.77777777777777,605.3333333333334
22176,5,3.3538257575757577,2.55,6.04,1.0259222614966514,2.95,51.08695652173913,130.55555555555554,391.6666666666667
22177,5,11.727703703703703,6.68,21.7,4.274132178782333,9.95,42.857142857142854,75.0,150.0
22178,10,1.5647052575677112,0.9,2.95,0.5129097006379146,1.25,1562.96,4341.555555555556,13024.666666666666
22179,6,8.406379310344827,5.79,13.87,2.956933246706448,6.75,79.52,220.88888888888889,662.6666666666666
22180,8,11.182068181818181,8.5,21.7,3.5624582698925207,9.95,38.583333333333336,102.88888888888889,308.6666666666667
22181,5,1.015486111111111,0.72,1.7,0.3310733336487586,0.85,62.333333333333336,166.22222222222223,498.6666666666667
22182,7,4.5689714285714285,1.25,10.17,1.4317452071718084,4.13,22.28,61.888888888888886,185.66666666666666
22183,9,6.304186046511628,2.1,13.87,1.7197546996322453,5.79,28.85,64.11111111111111,192.33333333333334
22184,7,9.089113924050633,3.95,17.35,3.3119983345150352,8.5,26.5,61.833333333333336,123.66666666666667
22185,7,1.922446808510638,0.79,3.95,0.698925288566898,1.65,155.68,432.44444444444446,1297.3333333333333
22186,6,3.227118644067797,1.95,6.04,1.331502868778895,2.95,92.0952380952381,214.88888888888889,644.6666666666666
22187,6,4.342894736842105,1.95,8.65,2.2348808446863204,4.25,102.75,228.33333333333334,685.0
22188,8,4.4532105263157895,2.3,8.65,1.6188417308759318,3.95,431.1666666666667,1149.7777777777778,3449.3333333333335
22189,9,4.427996965098634,2.3,8.65,1.5172058780957736,3.95,672.625,1793.6666666666667,5381.0
22190,9,2.3604065040650406,0.39,4.3,0.7252427020915945,2.1,55.96,155.44444444444446,466.3333333333333
22191,4,8.715736434108527,7.65,16.98,1.4305678927064394,8.5,70.30434782608695,179.66666666666666,539.0
22192,6,8.887035714285714,4.0,17.35,1.8861376799055307,8.5,60.65217391304348,155.0,465.0
22193,6,9.190929133858267,7.65,17.35,2.406011645349378,8.5,89.0952380952381,207.88888888888889,623.6666666666666
22194,5,9.167757575757577,7.65,16.98,2.3547285979790598,8.5,17.476190476190474,45.875,122.33333333333333
22195,5,2.243763570566948,1.45,3.43,0.8088235161427351,1.65,204.32,567.5555555555555,1702.6666666666667
22196,6,1.1748031496062992,0.72,1.7,0.3940872857603403,0.85,261.64,726.7777777777778,2180.3333333333335
22197,8,1.025114006514658,0.72,2.46,0.36705797256744876,0.85,3507.8,9743.888888888889,29231.666666666668
22198,7,2.0275977653631285,1.45,3.95,0.7286103913043499,1.65,444.8125,1016.7142857142857,2372.3333333333335
22199,9,5.170825242718447,1.25,8.65,1.9651777031374795,4.25,61.8,171.66666666666666,515.0
22200,6,5.602417582417583,1.25,8.65,2.1223589145888195,4.25,51.4,142.77777777777777,428.3333333333333
22201,9,4.550059523809524,1.25,8.65,1.6550856109788497,4.25,20.28,56.333333333333336,169.0
22202,5,5.184657039711191,3.39,7.78,1.8849188776789145,3.75,61.35294117647059,149.0,347.6666666666667
22203,8,4.616014851485149,1.25,7.78,1.7577737187786742,3.75,55.52,154.22222222222223,462.6666666666667
22204,8,4.193828571428571,1.25,7.78,1.549523350621574,3.75,20.92,58.111111111111114,174.33333333333334
22206,2,0.842,0.83,0.85,0.010327955589886443,0.85,1.75,2.0,7.0
22207,5,5.527736625514403,3.75,8.65,1.9748331576601474,4.25,120.72,335.3333333333333,1006.0
22208,9,1.5558558558558557,0.5,3.43,0.8705033114773003,0.83,93.64,260.1111111111111,780.3333333333334
22209,9,1.4158396946564884,0.5,3.43,0.7178361622354598,0.83,55.48,154.11111111111111,462.3333333333333
22210,9,1.3816778523489934,0.5,3.43,0.7011677635001504,0.83,62.84,174.55555555555554,523.6666666666666
22211,9,1.5168561872909698,0.5,3.43,0.8379153679293989,0.83,59.28,164.66666666666666,494.0
22212,8,2.6121077283372367,0.79,4.3,0.9026585756572054,2.1,159.4,442.77777777777777,1328.3333333333333
22214,8,2.7232608695652174,0.79,5.17,1.1699733336828262,2.55,21.96,61.0,183.0
22215,6,8.98146529562982,2.95,17.35,2.781292005257449,8.5,40.92,113.66666666666667,341.0
22216,8,1.0694262295081967,0.29,1.7,0.4180598620197195,0.85,55.72,154.77777777777777,464.3333333333333
22217,6,1.4037899543378995,0.39,2.57,0.5764775763595757,1.25,92.72,257.55555555555554,772.6666666666666
22218,4,5.343188405797101,3.75,8.65,1.9130153201904234,4.25,89.76923076923077,233.4,583.5
22219,6,1.1333758503401359,0.72,1.7,0.3831903008968312,0.85,385.92,1072.0,3216.0
22220,6,10.334848484848484,2.95,20.83,3.3415032515836303,9.95,28.916666666666668,77.11111111111111,231.33333333333334
22221,7,10.548060606060606,2.95,20.83,3.3463235918945973,9.95,35.76,99.33333333333333,298.0
22222,8,5.625837438423646,1.95,10.39,2.294039762682362,4.95,59.36,164.88888888888889,494.6666666666667
22223,8,5.407752808988764,1.95,10.39,2.1188986867630266,4.95,29.0,80.55555555555556,241.66666666666666
22224,5,3.606048780487805,2.55,6.04,1.2532373716080634,2.95,94.04,261.22222222222223,783.6666666666666
22227,5,0.8892089552238805,0.55,1.3,0.3027602976399126,0.65,239.52,665.3333333333334,1996.0
22228,6,1.0119718309859154,0.39,1.7,0.4099379241753572,0.85,71.0,189.33333333333334,568.0
22229,5,1.0141538461538462,0.39,1.66,0.42405708247716883,0.85,43.95454545454545,107.44444444444444,322.3333333333333
22230,7,0.940735294117647,0.29,1.7,0.44579032440091126,0.85,64.48,179.11111111111111,537.3333333333334
22231,7,1.5432389937106918,0.59,3.43,0.8386182939915398,1.45,81.24,225.66666666666666,677.0
22232,7,1.5453614457831324,0.59,3.43,0.8518896226455809,1.65,41.4,115.0,345.0
22233,5,1.5122159090909089,0.59,3.36,0.7899874711319507,1.65,35.48,98.55555555555556,295.6666666666667
22236,4,13.297970085470086,10.95,26.04,2.964957930226184,12.75,43.0,114.66666666666667,344.0
22241,7,1.5831677018633539,0.7,2.95,0.554226412038563,1.25,180.95833333333334,482.55555555555554,1447.6666666666667
22242,5,1.9095263157894737,1.45,3.43,0.6337614700254074,1.65,313.26666666666665,783.1666666666666,1566.3333333333333
22243,6,1.8959168704156477,1.45,3.95,0.6222462495132607,1.65,345.09090909090907,843.5555555555555,2530.6666666666665
22244,5,2.6664429530201343,1.65,4.3,1.0652394458032883,1.95,213.63636363636363,522.2222222222222,1566.6666666666667
22245,6,1.1059999999999999,0.36,1.7,0.3820074828863071,0.85,219.14285714285714,575.25,1534.0
22246,6,2.6945263157894734,1.63,4.3,1.1020200484267528,1.95,44.541666666666664,118.77777777777777,356.3333333333333
22247,8,1.044255319148936,0.72,1.66,0.35801887848440955,0.85,69.58823529411765,131.44444444444446,394.3333333333333
22248,8,1.067252747252747,0.72,1.7,0.36732139549595516,0.85,43.130434782608695,110.22222222222223,330.6666666666667
22249,8,1.038313253012048,0.72,1.7,0.3515340320231081,0.85,77.71428571428571,181.33333333333334,544.0
22250,8,1.1340151515151515,0.72,1.7,0.39399264598816136,0.85,60.68,168.55555555555554,505.6666666666667
22251,6,1.5584918032786885,0.83,2.57,0.600928301150297,1.25,74.08,205.77777777777777,617.3333333333334
22252,3,1.284406779661017,1.06,2.55,0.24173356235185578,1.25,37.72,104.77777777777777,314.3333333333333
22253,4,1.4741573033707864,1.06,2.57,0.499622150385951,1.25,192.8,321.3333333333333,482.0
22254,5,1.5087261146496815,1.06,2.57,0.5065933560086581,1.25,53.04,147.33333333333334,442.0
22255,4,1.1360666666666666,0.85,1.7,0.3828310238749771,0.85,45.6,126.66666666666667,380.0
22256,5,1.568780487804878,1.06,2.57,0.55133903372422,1.25,61.4,115.125,307.0
22257,6,1.2448333333333332,0.42,2.51,0.5401521809000436,1.25,37.0,58.142857142857146,203.5
22258,7,1.4551470588235293,0.42,2.51,0.6306492660203658,1.25,91.92857142857143,160.875,429.0
22259,6,1.2965333333333333,0.42,2.51,0.6009215745325998,1.25,48.916666666666664,97.83333333333333,293.5
22260,7,1.2815725806451612,0.72,1.95,0.4040718193546194,0.85,61.64,171.22222222222223,513.6666666666666
22261,6,1.1494509803921569,0.72,1.95,0.39231456895304645,0.85,87.54166666666667,233.44444444444446,700.3333333333334
22262,4,1.147857142857143,0.85,1.7,0.3898526817717767,0.85,80.36,223.22222222222223,669.6666666666666
22263,9,1.1646296296296297,0.19,1.7,0.4404488490694355,0.85,34.21739130434783,87.44444444444444,262.3333333333333
22264,8,1.0628235294117647,0.19,1.7,0.4452566888545506,0.85,95.9047619047619,223.77777777777777,671.3333333333334
22265,5,0.764406779661017,0.55,1.3,0.2428963807304606,0.65,83.77272727272727,204.77777777777777,614.3333333333334
22266,5,0.6848255813953489,0.19,1.28,0.35065598315592994,0.65,133.42105263157896,362.14285714285717,845.0
22267,6,1.1753278688524589,0.39,2.51,0.5364378753340795,1.25,91.8125,244.83333333333334,489.6666666666667
22268,7,0.8303571428571429,0.19,1.66,0.431624688752634,0.85,113.68181818181819,277.8888888888889,833.6666666666666
22269,7,1.2097685185185185,0.39,2.57,0.6227078467838405,1.25,59.84,166.22222222222223,498.6666666666667
22270,4,4.221939393939394,3.39,7.62,1.2742405184044074,3.75,31.38095238095238,73.22222222222223,219.66666666666666
22271,7,3.2678651685393256,1.92,6.04,0.9409237810778046,2.95,190.08333333333334,506.8888888888889,1520.6666666666667
22272,6,3.1592459016393444,1.92,6.04,0.8045183393884966,2.95,76.11111111111111,195.71428571428572,456.6666666666667
22273,7,3.295090470446321,1.97,6.04,0.9797382810185257,2.95,235.64,654.5555555555555,1963.6666666666667
22274,7,3.261629297458894,1.92,6.04,0.9393268420875255,2.95,147.96,411.0,1233.0
22275,4,8.880866873065015,7.65,17.35,2.0742890402725576,8.5,72.38461538461539,188.2,470.5
22276,5,3.0085224274406333,2.1,6.04,1.197046599897584,2.55,74.96,208.22222222222223,624.6666666666666
22277,6,2.4723228346456696,1.63,4.3,0.8464917826261475,2.1,55.92,155.33333333333334,466.0
22278,6,6.706482412060301,4.13,11.26,2.7671786663911293,4.95,39.88,110.77777777777777,332.3333333333333
22279,10,1.6218721461187215,0.83,4.21,0.7177670919297569,1.25,56.12,155.88888888888889,467.6666666666667
22280,8,1.5551234567901235,0.83,4.21,0.7069646759115575,1.25,35.08,97.44444444444444,292.3333333333333
22281,6,8.079736842105264,4.0,13.0,3.1511824643563227,5.95,30.9375,61.875,165.0
22282,7,16.801146788990827,8.0,26.04,6.008076673508688,12.75,22.36,62.111111111111114,186.33333333333334
22283,7,9.574370179948586,5.85,18.95,3.295967925154088,7.95,40.56,112.66666666666667,338.0
22284,5,1.9948543689320388,1.0,3.36,0.683898105227031,1.65,97.56,271.0,813.0
22285,6,1.931259259259259,1.0,3.43,0.6359641915869649,1.65,107.72,299.22222222222223,897.6666666666666
22286,8,1.7414871794871793,0.39,3.43,0.9294069407061287,1.65,101.94736842105263,215.22222222222223,645.6666666666666
22287,7,1.6671311475409836,0.39,3.36,0.9158173692022648,1.65,73.77777777777777,166.0,442.6666666666667
22288,5,1.5634400000000002,0.7,2.57,0.5490051177856531,1.25,65.5,145.55555555555554,436.6666666666667
22289,5,1.5467948717948716,0.7,2.57,0.5466533211093237,1.25,38.2,84.88888888888889,254.66666666666666
22290,5,2.353,1.4,4.3,0.7145918548285738,2.1,167.25,334.5,334.5
22291,5,1.6425461254612546,0.85,2.98,0.5523315669972149,1.45,136.7391304347826,349.44444444444446,1048.3333333333333
22292,5,1.6012334801762116,0.85,2.98,0.4799089820856735,1.45,115.79166666666667,308.77777777777777,926.3333333333334
22293,6,1.794025974025974,0.85,3.04,0.6565527756003345,1.45,91.36363636363636,223.33333333333334,670.0
22294,5,1.4538444444444445,1.06,2.57,0.4684415482407126,1.25,663.52,1843.111111111111,5529.333333333333
22295,7,1.8300137362637363,1.45,3.95,0.5304122347176327,1.65,363.60869565217394,929.2222222222222,2787.6666666666665
22296,8,1.8142123687281213,1.45,3.95,0.5069909552236722,1.65,404.625,1079.0,3237.0
22297,5,1.6464422110552763,1.06,2.57,0.5816230027527471,1.25,537.6,1493.3333333333333,4480.0
22299,6,1.6200483091787439,0.39,2.57,0.6474921730490252,1.25,154.2,428.3333333333333,1285.0
22300,6,2.994363636363636,1.12,5.17,0.9855631172360145,2.55,162.12,450.3333333333333,1351.0
22301,6,3.150789865871833,1.12,5.17,1.1024468588885665,2.55,197.32,548.1111111111111,1644.3333333333333
22302,7,2.718997555012225,1.12,5.17,0.7224442596680666,2.55,203.70833333333334,543.2222222222222,1629.6666666666667
22303,6,2.7149295774647886,1.12,5.17,0.7045821271277738,2.55,212.0,588.8888888888889,1766.6666666666667
22304,7,2.844360465116279,1.12,5.17,0.924443343334809,2.55,98.41666666666667,262.44444444444446,787.3333333333334
22305,7,2.7893959731543623,1.47,5.17,0.851680555033114,2.55,90.24,250.66666666666666,752.0
22306,8,2.007751479289941,1.06,8.65,1.9789940710138367,1.06,106.93333333333334,267.3333333333333,534.6666666666666
22307,8,2.2925396825396827,1.06,8.65,2.2686400989166824,1.06,82.71428571428571,165.42857142857142,386.0
22308,5,3.91287037037037,2.1,5.17,1.2437318569350915,2.55,26.04,72.33333333333333,217.0
22309,5,3.439851301115241,2.1,5.17,1.208528144609632,2.55,54.375,145.0,435.0
22310,5,2.505,1.45,3.43,0.8573571213212007,1.65,71.91666666666667,191.77777777777777,575.3333333333334
22311,9,4.5386274509803926,2.55,8.65,1.9433744722622794,2.95,84.24,234.0,702.0
22312,10,4.287481751824817,1.25,8.65,1.846895585983841,2.95,49.2,136.66666666666666,410.0
22313,9,4.266028368794326,1.25,8.65,2.0640767148785315,2.95,30.541666666666668,81.44444444444444,244.33333333333334
22314,9,4.338125,1.25,8.65,1.7672256977156784,2.95,44.24,122.88888888888889,368.6666666666667
22315,5,1.447544757033248,1.06,2.57,0.46004471066645736,1.25,85.24,236.77777777777777,710.3333333333334
22316,4,1.4016666666666666,1.06,2.51,0.4333634981959457,1.25,50.24,139.55555555555554,418.6666666666667
22317,7,3.675357142857143,2.46,6.04,1.354507618896724,2.95,24.458333333333332,65.22222222222223,195.66666666666666
22318,5,3.6660250000000003,2.55,6.04,1.260365722224862,2.95,62.52,173.66666666666666,521.0
22319,4,0.8012087912087912,0.19,4.3,0.8009736273720203,0.65,116.4,323.3333333333333,970.0
22320,5,6.189052631578948,5.45,12.13,1.1850466681447063,5.95,23.0,63.888888888888886,191.66666666666666
22321,5,1.2273202614379084,0.72,1.7,0.400259762434589,0.85,101.08,280.77777777777777,842.3333333333334
22322,7,1.2247636363636363,0.79,1.7,0.40701091125980743,0.85,66.75,178.0,534.0
22323,7,3.15,1.65,10.39,1.7673728148488268,1.95,47.92307692307692,103.83333333333333,207.66666666666666
22324,10,3.3134415584415584,1.65,10.39,1.3383940136514165,1.95,26.24,72.88888888888889,218.66666666666666
22325,7,5.0022821576763485,3.29,11.87,1.8042725274715732,4.95,27.125,72.33333333333333,217.0
22326,7,3.4210504201680676,2.55,6.95,1.147143927398828,2.95,641.2083333333334,1923.625,7694.5
22327,6,3.7892526158445445,2.55,6.77,1.4708704632368674,2.95,126.95833333333333,380.875,1523.5
22328,8,3.187162048698573,2.55,6.95,0.7815393169702042,2.95,510.9166666666667,1532.75,6131.0
22329,5,2.0766936790923824,1.45,3.36,0.7471074688264163,1.65,213.75,641.25,2565.0
22330,3,1.8517391304347826,1.45,3.04,0.6915243515985209,1.45,38.666666666666664,58.0,58.0
22331,5,1.9720535714285714,1.45,3.95,0.6778441789264273,1.65,145.28,403.55555555555554,1210.6666666666667
22332,5,1.8197435897435896,1.45,3.43,0.522531839004776,1.65,148.56,412.6666666666667,1238.0
22333,5,1.8536652835408023,1.45,3.43,0.5777120636873875,1.65,348.72,968.6666666666666,2906.0
22334,5,1.7387084870848708,1.45,4.38,0.4061893736892596,1.65,88.44,245.66666666666666,737.0
22335,6,0.8446542056074766,0.55,1.3,0.29013528753192197,0.65,326.84,907.8888888888889,2723.6666666666665
22336,8,0.7330941704035875,0.19,1.3,0.31577706971636726,0.65,210.8181818181818,515.3333333333334,1546.0
22337,6,0.7340939597315437,0.55,1.3,0.22901378874696954,0.65,190.23076923076923,412.1666666666667,824.3333333333334
22338,7,0.5546014492753623,0.19,1.3,0.3420826915417343,0.19,315.36842105263156,665.7777777777778,1997.3333333333333
22339,7,0.5734177215189874,0.19,1.3,0.3328295448513933,0.65,211.9375,423.875,1130.3333333333333
22340,7,1.2456989247311827,0.39,3.43,1.0030336663795136,0.83,111.625,223.25,595.3333333333334
22341,6,2.332828685258964,1.45,3.43,0.8377577015664281,1.65,90.84,252.33333333333334,757.0
22342,10,2.025677966101695,0.75,3.43,0.9420764560503336,1.65,69.88,194.11111111111111,582.3333333333334
22343,9,0.8278947368421051,0.19,1.7,0.4398566258394933,0.85,130.2,361.6666666666667,1085.0
22344,8,0.8374436090225563,0.19,1.7,0.47278615534923046,0.85,65.83333333333333,175.55555555555554,526.6666666666666
22345,8,0.8038931297709924,0.19,1.7,0.45076955142389374,0.85,57.92,160.88888888888889,482.6666666666667
22346,9,0.8138461538461539,0.19,1.7,0.48082717499957645,0.85,59.09090909090909,144.44444444444446,433.3333333333333
22347,4,1.6625217391304348,1.06,2.57,0.6200874916737816,1.25,301.77777777777777,679.0,1358.0
22348,6,1.0696212896622312,0.72,1.95,0.3629912723586905,0.85,494.12,1372.5555555555557,4117.666666666667
22349,9,4.137282321899736,2.46,8.95,1.223659293098422,3.75,101.4,281.6666666666667,845.0
22350,7,3.074642857142857,2.1,5.95,1.0429838898354522,2.55,113.52,315.3333333333333,946.0
22351,3,2.766666666666667,1.65,3.36,0.9676948554856192,1.65,5.0,5.0,7.5
22352,6,3.1244385964912276,2.1,5.17,1.0738702500995878,2.55,281.0,780.5555555555555,2341.6666666666665
22353,6,3.140257936507936,2.1,5.95,1.120107977672969,2.55,188.6875,431.2857142857143,1006.3333333333334
22354,5,4.243098591549296,3.39,7.78,1.3457432867300236,3.75,89.0,247.22222222222223,741.6666666666666
22355,9,1.1551093662366798,0.72,5.63,0.538904588792223,0.85,1270.84,3530.1111111111113,10590.333333333334
22356,8,1.1520664206642066,0.72,5.63,0.5532672503906326,0.85,777.32,2159.222222222222,6477.666666666667
22357,6,5.089854166666667,3.75,8.47,1.7145724981287898,4.25,84.375,253.125,1012.5
22358,5,3.8530497592295347,2.46,5.91,1.3811429894573237,2.95,107.91666666666667,323.75,1295.0
22359,5,3.5806481481481485,2.55,5.91,1.210959084169006,2.95,56.31818181818182,154.875,619.5
22360,6,3.7016309012875537,2.55,6.95,1.3195929321135045,2.95,100.69565217391305,257.3333333333333,772.0
22361,7,4.189943074003795,1.25,6.95,1.4581083755249755,2.95,80.18181818181819,220.5,882.0
